1,电网 人力资源管理 系统设计 实现,系统 选择 MyEclipse7 .0 平台 上 使用 JAVA语言 前台 开发工具 MySQL 后台 数据库 平台 系统 所需 数据 用户 操作 数据 前台 连接起来 整个 开发过程 依据 CMMI3 流程 进行 开发 其间 可以根据 情况 进行 剪裁 规范 软件 开发流程 减少 风险 不符合 情况
0,分布式 光伏 电站 网 申请 审核 系统 设计 实现,充分 了解 系统 涉及 主体 需求 基础 上 开发 用户名 管理系统
1,电网 公司 车辆 管理系统 设计 实现,本文 国家电网 办公 车辆管理 需求 详细分析 结合 车辆 申请 审批 费用 管理 车辆 跟踪 调度 具体 要求 着力 实现 一套 智能化 人性化 车辆 管理系统
0,分布式 光伏 电站 网 申请 审核 系统 设计 实现,系统 Eclipse JavaEE 版 开发工具 Java 主要 开发语言 实现 后台 业务逻辑 功能 ； Tomcat 服务器 后台 容器 数据库服务器 MySQL 进行 数据传输 提供 后台 服务 支撑 ； html+css+js 前端开发 语言 良好 用户交互 界面 展示 数据设计 完成 系统
1,电网 公司 车辆 管理系统 设计 实现,目前 开发 电网 车辆管理 管理系统 已经 进行 实际 运用 优化 公司 车辆管理 改进 车辆管理 流程 提升 车辆运行 工作 效率 达到 使用者 预期 获得 较好 效益
0,分布式 光伏 电站 网 申请 审核 系统 设计 实现,系统 不同 主体 拥有 不同 操作 权限 主体 均 Web 浏览器 进入 系统 查看 网 申请 审核 工作 进度 分别 进行 相应 操作
1,电网 投资能力 测算 分析 系统设计 实现,系统 实现 统筹 运用 财务 资源 投资决策 提供 支撑 发挥 财务 效益 引领 作用 切实加强 电网 投资 效益 预测 预判 合理 决策 投资规模 努力 有限 财务 资源 转化 公司 健康 持续 发展 内在 动力
0,分布式 光伏 电站 网 申请 审核 系统 设计 实现,主体 Web 浏览器 登录 进入 系统 后 还 能够 实现 主体 间 反馈 交互 操作
1,电网 知识 考试 练习 系统 设计 实现,本文 开发 电网 知识 考试 练习 系统 能够 很 好 简化 国网 德阳 供电 公司 培训 流程 解决 员工 无法 针对性 练习 问题 能够 实现 快速 发布 考试 实时 阅卷 考试 即时查询 功能
0,分布式 入侵检测系统 关键技术 研究 实现,互联网 上升 国家 战略 层面 网络 计算机技术 得到 飞速发展 互联网 已经 全面 触及 生活 工作 方方面面 信息安全 面临 前所未有 威胁
1,电网 知识 考试 练习 系统 设计 实现,目前 系统 已经 初步 投入使用 系统 运行 稳定 基本 满足用户 需求
0,分布式 入侵检测系统 关键技术 研究 实现,基于 互联网 应用 数据 大都 采用 分布式 部署 不同 网络 地区 面临 入侵 攻击 更 分布 更 复杂
1,电能量 远方 智能终端 软件系统 设计 实现,论文 主要 研究 研发 一套 基于 电力 用户 用电 信息采集 系统 系列 标准 （ 2013 版 ） 符合 电力 调度 数据网 双平面 电能量 远方 终端 嵌入式软件 系统 电能量 远方 终端 软件系统 上 通信 以太 网络通讯 方式 用电 信息采集 系统 主站 系统 通讯 下 通信 抄读 电表 电能量 数据 存储 电能量 远方 终端 软件系统 数据库
0,分布式 入侵检测系统 关键技术 研究 实现,背景 环境 下 入侵检测 分布式 入侵检测 提出 更 高 要求
1,电能量 远方 智能终端 软件系统 设计 实现,论文 电能量 远方 智能终端 软件系统 设计 实现 符合 电能量 远方 终端 发展 历史 趋势 发展 客观规律 提升 电力系统 电力 用户 用电 信息采集 系统 具有 巨大 推进 作用 整个 采集 系统 更 趋于 稳定性
0,分布式 入侵检测系统 关键技术 研究 实现,本文 主要 入侵检测 分布式 入侵检测系统 关键技术 进行 分析 无法 适应 目前 入侵检测 要求 方面 进行 改进
1,电视台 运维 系统 设计 实现,基于 电视台 维护 工作 业务流程 设计 电视台 运维 系统 较为 深刻 解读 当下 电视台 维护 作业 遇到 难题 能够 针对 现今 维护 工作 困难 进行 有效 解决 提高 电视台 运维 工作 效率
0,分布式 入侵检测系统 关键技术 研究 实现,分析 研究 工作 主要包括 （ 1 ） 分布式 入侵检测系统 各类 系统结构 进行 分析 后面 分布式 入侵检测系统 结构 设计方案 提供 参考 基础
1,百色学院 毕业设计 管理系统 设计 实现,系统使用 MyEclipse 集成 开发工具 运用 Struts2 Spring EJB3 .0 框架 使用 JBOSS 服务器 MySQL数据库 进行 开发 运用 软件工程 开发 标准 使用 UML 设计 工具 采用 瀑布模型 进行 毕业设计 选题 系统分析 研究 系统 经济 技术 人员 法律 可行性 研究 系统 需求分析 概要设计 详细设计 数据库设计 测试 工作
0,分布式 入侵检测系统 关键技术 研究 实现,（ 2 ） 分布式 入侵检测 两个 关键 内容 进行 分析 基于 BEEP 通信协议 信息交换 格式 IDMEF
1,百色学院 毕业设计 管理系统 设计 实现,能够 学校 节省 办学 成本 学校 毕业设计 管理 工作效率 更 高 还 提高 信息 安全性 防止 数据丢失 避免 人工 操作失误 引发 一系列 问题 实现 教师 学生 双向选择 提高 选题 质量 效率 学校 系部 指导老师 学生 充分利用 互联网 完成 毕业设计 工作 提供 便利 平台 实现 毕业设计 工作 系统化 规范化
0,分布式 入侵检测系统 关键技术 研究 实现,针对 BEEP 协议 分析 本文 设计 实现 分布式 入侵检测系统 BEEP 通信 组件 提供 技术支持
1,益阳 北港 长河 100 MW 渔光 互补 型 光伏 电站 电气 优化设计,益阳 北港 长河 100 MW 光伏 电站 湖南省 首个 渔光 互补 漂浮 式 光伏 电站 本文 重点 分析 光伏 电站 电气系统 设计 方面 采用 优化 方案 效益 希望 本文 研究 后续 漂浮 式 光伏 电站 建设 提供 参考
0,分布式 入侵检测系统 关键技术 研究 实现,基于 IDMEF 分析 提出 不足之处 本文 进行 改进 创新 工作 基础
1,短文 数据 聚合 模型 理论 应用研究,课题 主要 研究 内容 分为 理论 研究 应用研究 两 部分 ( 1 ) 相似度 匹配算法 上 展开 基础 创新 工作 研究 大量 经典 相似度 算法 提出 新 相似度 匹配算法 广义 Jaro Winkler 算法
0,分布式 入侵检测系统 关键技术 研究 实现,（ 3 ） 本文 深入分析 误用 入侵检测 常用 模式匹配 算法 实验 对比 算法 性能 将来 提高 入侵检测 性能 提供 理论 实验 基础
1,短文 数据 聚合 模型 理论 应用研究,( 2 ) 开展 大量 短文 数据 聚合 模型 理论 应用 研究 工作 提出 一套 完整 短文 数据 聚合 模型
0,分布式 入侵检测系统 关键技术 研究 实现,改进 创新 方面 （ 1 ） 基于 IDMEF 分析 本文 IDMEF 提出 不足 对此 进行 改进 设计 新 IDMEF 格式 版本 IDMEFNew
1,短文 数据 聚合 模型 理论 应用研究,研究 针对 数据量 大 可能 导致 聚合 效率 低 情形 提出 倒排索引 为基础 快速 匹配 过滤 框架 快速 匹配 过程 尽可能 短的 时间内 得到 可能 候选 对象 以此 提高 聚合 效率 ； 针对 中文 短文 匹配 精度 低 情形 数据集 进行 大量 样本 分析 发现 商户 匹配 可能 存在 典型 匹配 情形 并用 新 提出 广义 Jaro Winkler 算法 为基础 精细 匹配 验证框架 以此 提高 聚合 准确率
0,分布式 入侵检测系统 关键技术 研究 实现,针对 目前 互联网应用 数据交互 新 要求 发展趋势 提出 设计 JSON 取代 XML 方案
1,福州 外语外贸 学院 科研项目 管理系统 设计 实现,系统 研究 实现 使 学院 项目 整个过程 进行 管理 合理 分配 项目 资源 保证 顺利 执行 成果 跟踪 极大 提高 科研 效率 能力
0,分布式 入侵检测系统 关键技术 研究 实现,（ 2 ） 应对 大量 数据 传输 将来 大数据平台 Hadoop 进行 数据交换 上 对接 系统 借助 大数据技术 进行 入侵检测 分析
1,福州市 城市 治安 综合 管理信息系统 设计 实现,本文 重点 研究 基于 云技术 视频监控 管理 系统架构设计 关键技术 系统 借助 云技术 根据需要 自动 分配资源 满足用户 服务 要求 提高 资源 利用率 ； 性能测试分析 表明 本文 提出 基于 云技术 视频监控 管理系统 能够 适合 目前 城市 管理 应用 需要 优化 系统平台 管理模式 提高 资源 利用率 增强 整个系统 可扩展性 可用性
0,分布式 入侵检测系统 关键技术 研究 实现,系统 入侵检测 部分 采用 误用 入侵检测 开源软件 Snort 实现
1,福州市第一医院 移动式 医疗 器材 管理系统 设计 实现,本文 创新 点 在于 原本 普遍 使用 B S 软件架构 进行 改进 结合 Google Android移动 操作系统 设计 出 B S Android 混合 架构 系统 具有 更 强 环境 适应性
0,分布式 入侵检测系统 关键技术 研究 实现,系统结构 方面 借助 基于 Agent 分布式 思想 入侵 检测部件 独立 增加 独立 运行 节点 管理器
1,福州 烟草 零售 连锁 销售 管理系统 设计 实现,本文 给出 适应 烟草 零售 连锁 企业 特点 需求 管理系统 设计方案 技术 具有 一定 代表性 系统 已经 成功 开发 应用 使 企业 提高 管理效率 具有 良好 应用前景
0,分布式 入侵检测系统 关键技术 研究 实现,系统 通信 交换 协议 采用 BEEP 协议 实现 数据交换 格式 部分 采用 本文 IDMEF 改进 设计 实现 AvroIDMEFNew 编码 组件
1,福州 电信业务 数据 自助 采集 平台 设计 实现,本文 开发 系统 已经 应用 中国电信 福州 分公司 系统 最大限度 缩短 营销 方案 营销 目标 清单 距离 实现 取数 过程 简单 ( EASY ) 取数 效率 快捷 ( EXPEDITIOUS ) 取 数 有效 ( EFFECT ) 真正 使用 人员 感受 数据 触手可及 魅力 加快 营销 方案 推广 目标 数据 采集 也便于 营销 后 评估 数据 检验 ； 减轻 IT 支撑 人员 压力 释放 繁琐 重复 工作 更多 精力 投入到 数据 保障 数据分析 领域
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,城市 视频监控 系统 规模 不断扩大 安防 视频监控 系统 技术 不断进步 传统 文件系统 已 无法 满足 海量 监控 视频流 数据 存储 需求
1,福建 师大 协和 学院 实验室 教学 管理系统 设计 实现,目前 高校 实验教学 管理系统 已经 福建师范大学 协和 学院 正式 运行 实际 运行 情况 来看 系统 使用 减轻 实验教学 管理人员 工作 负担 使 教师 更 时间 精力 投入到 实验教学 学生 自主 选修 实验 间接 激发 学生 实验 兴趣 提高 实验 教学效果
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,解决 城市 级 视频 数据存储 检索 难题 视频监控 存储系统 广泛 采用 分布式 云存储 方案
1,福建 电力 设计院 合同 管理系统 设计 实现,系统 目前 已经 福建 电力 设计院 上线 使用 实现 对企业 日常 工作 涉及 各类 合同 管理 用户 实际 使用 反应 系统 能够 企业 规范 方式 管理 合同 减少 人工 工作量 进一步 提升 企业 合同 管理 效率 提高 企业 合同 管理 能力 合同 管理系统 企业 综合 管理系统 重要 部分 支持 提升 企业管理 信息化 水平
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,单机 文件系统 相比 兼具 低成本 高性能 易 扩展 特性 分布式存储 系统 无疑 具有 很大 优势
1,福建省 网上 办事 系统 设计 实现,系统开发 主要 采用 B S 架构 使用 SSH框架 WebService 服务 结合 云平台 部署 才 JAVA语言 实现 基于 Web 网上 办事 大厅 系统 前端 验证 使用 Ajax 框架 大厅 建设 大大提高 公众 办事效率 政府 执行力 促进 政民 之间 沟通交流 信息反馈 更好 公众 服务 统一 规范 标准 加强 各级 部门 之间 信息 共享 加强 公众 政府 服务 监督 方便 公众 直接 互联网 随时随地 办理 查看 需 事项 信息化 应用 减少 现场 窗口 办事 切实 提高 公众 服务 效率
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,面向 海量 高清 监控 视频流 存储系统 具有 写 密集 特点 系统 提供 无间断 写入 服务 大量 元 数据操作 对系统 性能 安全性 并发 性 提出 极高 要求
1,福建 高职 院校 事务 管理系统 设计 实现,本文 正是 结合 高职 院校 管理经验 专业 软件开发 经验 分析 目前 形势 完善 高职 院校 事务管理 目标 针对 具体 要求 困难 完成 事务 管理系统 设计 福建 高职 院校 事务管理 上 提供 一种 优良 解决方案
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,元数据 管理系统 整个 分布式系统 扮演着 重要 角色
1,称重 传感器 检测 系统 设计 实现,课题 研究 针对 称重 传感器 缺乏 检测 条件 设备 现状 现有 称重 传感器 国家标准 国内外 一些 现有 检测 系统 基础 上 利用 高强度 高质量 金属材料 精确 制作 工艺 制成 框架 使用 高精密度 传感器 显示仪表 标准 再 加上 相配 测试 系统软件 核心 设计 构建 一个 能够 实现 ( 1 50 ) 传感器 电子吊秤 检测 新 系统 填补 天津市 空白
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,这种 方案 有效 提高 磁盘 写入 带宽 避免 磁盘 随机 读写 产生 大量 磁盘碎片 导致 存储 性能 下降 ； 2. 数据 可靠性 方面 单台 元数据 服务器 节点 扩展 集群 形式 有效 避免 单点故障
1,符号执行 工具 KLEE 约束 求解 优化设计 实现,论文 着眼于 KLEE 约束 求解 技术 KLEE 约束 求解 模块 内 设计 出 约束 求解 器 并行化 运行 结构 微软公司 研究 设计 性能 出色 Z3 求解 器 移植 KLEE 工具
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,元数据 服务器集群 内部 采用 Raft 协议 进行 协调 选主 操作 日志 复制 功能 实现 集群 服务器之间 状态 同步 数据同步 以此 保证 集群 元数据 一致性 这种 方案 有效 提升 元数据 管理子系统 安全性 健壮性 ； 3. 系统调度 方面 系统 针对 视频流 数据 特异性 强 特点 采用 自适应 负载均衡 调度策略 先对 每个 任务 所需 存储空间 进行 预判 磁盘 剩余 空间 大小 作比 选取 比值 最小 节点 进行 任务 下发
1,符号执行 工具 KLEE 约束 求解 优化设计 实现,使 KLEE 中原 STP 求解 器 并行工作 达到 提高 KLEE 约束 求解 效率 目的
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,这种 调度策略 保证 数据存储 集群 节点 间 负载均衡
1,第三方物流 协同 订单 管理系统 设计 实现,创新 点 主要 体现 以下 几个 方面 （ 1 ） 系统 电子数据交换 系统 自动生成 订单 （ EDI 订单 ） 提供 接口 标准 格式 保证 货主 EDI 订单 有效性 货主 在线服务 系统 短信 中心 （ SMS ） 呼叫 中心 ( CallCentre ) 电子数据交换 系统 ( EDI ) 多种 途径 发送 订单 下单 方式 多样化
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,DBFS 元数据 管理子系统 功能测试 结果表明 系统 能够 提供 卷 元数据 存储 节点 元数据 管理 功能 还 满足 元数据 管理子系统 需对 数据存储 节点 进行 有效调度 需求 达到 系统 内部 数据一致性 系统 高可用性 设计目标
1,第三方物流 协同 订单 管理系统 设计 实现,（ 2 ） 订单 处理 实现 优化 排序
0,分布式 块 文件系统 元数据 管理子系统 设计 实现,性能测试 网络 I O CPU 利用率 这两项 指标 对系统 性能 进行 衡量 结果表明 系统 具有 高性能
1,第三方物流 协同 订单 管理系统 设计 实现,订单 录入 过程 系统 提供 多种 订单 排序算法 优先 策略 实现 物流 订单 优化 排序 保证 订单 高效 处理 避免 订单 造成 业务流程 阻塞
0,分布式存储 数据压缩 研究 实现,企业 高性能 大容量 存储 需求 增长 基于 SSD 闪存 分布式存储 系统 应用 起来 巨大 成本 压力 学术界 工业界 研究 基于 SSD 闪存 存储系统 具有 过去 HDD 硬盘 存储系统 低 成本 还 保持 高性能 较为 热点 研究 纠删 技术 重复数据 删除 技术 高效 压缩算法 技术
1,第三方物流 协同 订单 管理系统 设计 实现,（ 3 ） 系统 实现 订单 异常处理 功能 依据 货主 企业 业务需求 系统 提供 紧急 订单 撤消 订单 处理 功能
0,分布式存储 数据压缩 研究 实现,几乎 所有 常见 分布式文件系统 都 支持 POSIX 客户端 读写操作 整个 存储系统 客户端 里面 集成 数据压缩 压缩 任务 分摊 客户端 具有 很好 移植性 ； 结合 分布式存储 特点 文本 压缩算法 原理 现有 压缩算法 zstd 加入 预置 字典 方式 小 文件 存储 进行 优化 大幅提高 压缩速率 压缩比 大 文件 压缩 解压缩 一定 优化 ； 检测 模块 去 更加 科学 评估 压缩 时 采用 压缩 等级 分别 文件类型 文件 可压缩性 客户端 负载 三个 维度 计算 当前 一个 文件压缩 指标 指标 判断 文件 是否 必要 压缩 必要 指定 阈值 区间 使用 高中低 三个 等级 压缩 整个系统 保证 高效 存储 依然 保持 高性能 IO 能力
1,第三方物流 协同 订单 管理系统 设计 实现,异常 订单 处理过程 系统 此类 业务 开辟 绿色通道
0,分布式存储 数据压缩 研究 实现,最终 测试表明 分布式存储 客户端 集成 EDC 弹性 数据压缩 方案 后 数据冗余 设置 单倍 情况 下 小 文件 存储 系统 IO 吞吐 率 上 提高 约 70 节省 约 160 存储空间 ； 大型 文件存储 系统 IO 吞吐 率 提高 约 40 节省 约 120 存储空间 多倍 冗余 设置 情况 下 这种 优化 效果 更加 明显
1,第三方物流 协同 订单 管理系统 设计 实现,（ 4 ） 系统 依据 时间段 考核 货主 企业 订单 动态更新 供应商 等级 信息 订单 处理 优先级 具备 动态 划分 供应商 等级 功能 第三方物流 企业 决策 行为 提供 信息 支持
0,分布式 拒绝服务攻击 模拟系统 设计 实现,分布式 拒绝服务攻击 事件 日益 增多 造成 损失 越来越 大 分布式 拒绝服务 检测 防御 越来越 成为 计算机 网络安全 防御 重点
1,船舶代理 管理系统 设计 实现,课题 公共 船务代理 业务 对象 建设 解决 船舶代理 公司 业务 处理 流程 涉及 管理 决策问题 管理信息系统
0,分布式 拒绝服务攻击 模拟系统 设计 实现,分布式 拒绝服务攻击 特点 决定 检测 防御 高 误报率 低 准确性 低 时效性
1,船舶代理 管理系统 设计 实现,模块 组装 划分 适用于 中小型 不同 业务规模 船舶代理 公司 高 安全性 实用性 完整性 提高 船舶代理 公司 客户 服务质量 节约 运营 成本
0,分布式 拒绝服务攻击 模拟系统 设计 实现,课题 现有 实验 条件 下 搭建 合适 网络 环境 进行 分布式 拒绝服务攻击 实验 模拟
1,薄煤层 炮 采 工作面 设备 集中 控制系统 设计 实现,本文 正是 针对 以上 问题 自动化 技术 网络技术 软件技术 依托 深入分析 煤矿 综合 自动化系统 基础 上 设计 出 适合 薄煤层 炮 采 工作面 设备 集中控制 系统
0,分布式 拒绝服务攻击 模拟系统 设计 实现,编写 流量 检测 软件 针对 发生 攻击 时 网络流量 进行 统计概率 学 分析 构建 数学模型 数学模型 软件 实现 编写 一个 能够 检测 分布式 拒绝服务攻击 检测 软件
1,薄煤层 炮 采 工作面 设备 集中 控制系统 设计 实现,系统 投入 推动 薄煤层 炮 采 工作面 设备控制 革命 提高 薄煤层 矿井 装备 水平 提高工作效率 经济效益 减少 设备 事故 影响 人员 伤害 薄煤层 炮 采矿 井 实现 本质 安全 高产 高效 奠定 基础
0,分布式 拒绝服务攻击 模拟系统 设计 实现,数学模型 检测 软件 具有 较高 准确性 较低 误报率 较好 时效性 能够 广泛应用 很多 较为 复杂 网络 环境
1,表观 遗传修饰 5 羟甲基胞嘧啶 检测 研究进展,本文 综述 5 hmC 检测 方法 最新 研究进展 面临 挑战 发展趋势 做 展望
0,分布式 拒绝服务攻击 模拟系统 设计 实现,1 攻击 网络 环境搭建 分别 同一个 子网 主机 不 同一个 子网 主机 使用 拒绝服务攻击 工具 受害 主机 进行 攻击 受害 主机 上 运行 写 监控程序 监控 来判断 是否 发生 拒绝服务攻击 系统资源 使用 情况 攻击 力度 攻击者 位置 攻击者 地址 相关 信息
1,计及 主动 故障 限流 策略 柔性 直流电 网 纵联 保护,分析 故障电流 换流器 电容 放电 阶段 换流器 主动 故障 限流 阶段 极性 特征 进一步 构造 改进型 故障电流 极性 特征序列 引入 基于 斯皮尔曼 相关性 系数 电流 波形 特征 判别 方法 实现 柔性 直流电 网 故障 区域 判别
0,分布式 拒绝服务攻击 模拟系统 设计 实现,实验 所有 傀儡 机 目标 主机 都 连在 2 mbps 带宽 网络 上 部分 傀儡 机 目标 主在 同一个 子网 即连 同一个 路由器 上 傀儡 机则 不同 子网 分别 不同 机 位置 目标 主机 进行 攻击
1,试论 电气工程 自动化 智能化 技术 应用,本次 研究 智能化 技术 电气工程 自动化 应用 问题 展开 分析 总结 初步 提出 相应 应用 示例 期望 相关机构 人士 提供 参考 意见
0,分布式 拒绝服务攻击 模拟系统 设计 实现,台 傀儡 机 安装 若干 台 虚拟机 做 搭建 僵尸网络 实验 条件 限制 无法 做到 构建 足够多 真实 傀儡 机 组成 僵尸网络 方法 达到 僵尸网络 构建
1,详细 化学反应 机理 预混 丙烷 钝 体 熄火 模拟 影响,本文 采用 大涡 模拟 （ LES ） 湍流 进行 高精度 模拟 采用 概率密度函数 输运方程 湍流 燃烧 模型 （ TPDF ） 耦合 JL4 Z66 H73 三种 化学反应 机理 预混 丙烷 钝 体 熄火 现象 规律 进行 研究
0,分布式 拒绝服务攻击 模拟系统 设计 实现,2 抓包 分析 抓取 数据包 进行 统计学 分析 计算 进行 分析 数据包 系统资源 进行 进行 检测 分析 分析 判断 是否 发生 拒绝服务攻击
1,财富 顾问 管理系统 设计 实现,本文 一个 软件 设计者 视角 软件 分成 四个 子系统 网络 信息 管理子系统 客户 信息 管理子系统 协议 薪酬 管理子系统 投资 控制 管理子系统 四个 系统 进行 详细 说明 财富 顾问 管理系统 具体 设计 指明 方向
0,分布式 拒绝服务攻击 模拟系统 设计 实现,编写 流量 检测 软件 针对 发生 攻击 时 网络流量 进行 统计概率 学 分析 构建 数学模型 数学模型 软件 实现 编写 能够 检测 分布式 拒绝服务攻击 检测 软件 实验结果 检测 结合 计算机网络 相关 知识 提出 一些 针对 分布式 拒绝服务攻击 检测 防御 方法
1,财经类 院校 学生 个性化 选课 系统 设计 实现,本文 综合应用 计算机网络 信息管理系统 思想 软件工程 方法 方面 知识 财经类 个性化 选课 系统 进行 系统需求 分析 功能模块 分析 重点 分析 实现 系统 关键技术 基于 协同过滤 推荐 个性化推荐 技术 Apriori算法 关联规则 推荐 技术 ； 再 分析 结果显示 可行性研究 淘宝 模式 选课 教师 评价 确定 具体 实施方案 ； 运用 UML 面向对象 分析 设计 方法 对系统 进行 模块 设计 系统架构 B S 模式 搭建 基于 Windows平台 A pa che 服务器 使用 开放性 PHP语言 Mysql数据库 进行 个性化 选课 系统 开发 实现 ； 最终 实现 前台 课程 公告 学生 课程管理 教师 课程管理 模块 后台 实现 用户登录 管理 后台 课程管理 用户管理 个性化推荐 选课 模块 关联规则 选课 模块 系统 几个 模块 实现 测试通过 后 预示着 个性化 选课 系统 基本完成
0,分布式文件系统 GlusterFS 架构 性能优化 研究,海量 存储 文件系统 （ Mass Storage System ） 目的 存储 大量 数据 研发 存储系统 海量 存储系统 能够 线性 扩展 增加 文件系统 复杂度
1,财经类 院校 学生 个性化 选课 系统 设计 实现,系统 设计 研究 推动 广西财经学院 教务 信息化建设 进程 我校 现有 教务 选课 系统 改善 提供 良好 研究 平台 学生 合理 有效 选课 提出 更多 尝试
0,分布式文件系统 GlusterFS 架构 性能优化 研究,并行 文件系统 （ Parallel File System ） 不同 存储 主机 组成 一个 存储 集群 集群 节点 并行 关系 相互 连通 能够 完成 并行计算 并行 存储
1,超市 商品销售 管理系统 设计 实现,测试 运行 完全 达到 超市 商品销售 管理工作 要求 工作人员 工作效率 得到 提高 管理所 需 资源 少 管理成本 大大降低 提高 超市 的济 效益 最终 达到 设计 开发 系统 目的
0,分布式文件系统 GlusterFS 架构 性能优化 研究,分布式文件系统 大规模 云 存储系统 最底层 支撑 技术 大规模 云 存储系统 完成 可扩展 透明 容错 管理 相关 功能特性 提供 基础
1,车辆 识别 车辆 信息管理系统 设计 实现,本文 对公司 车辆管理 需求 进行 分析 对企业 进行 深入 调研 包括 相关人员 访谈 了解 现有 制度 流程 分析 探讨 改进 了解 使用 人员 功能 与非 功能 方面 需求 了解 以往 操作 习惯 ； 研究 软件设计 实现 相关 理论 技术 包括 数据库 技术 ASP NET B S 架构 技术 学习 数据 VisualStudio2010 SQLServe r2 008 开发 使用 软件 进行 熟悉 后续 进行 快速 使用 ； 随后 车辆 管理系统 进行 框架设计 选择 合适 技术路线 结合 需求分析 内容 得到 整个系统 架构设计 功能设计 数据库设计 ； 最后 完成 整个系统 开发 实现 整个系统 功能 ； 整个系统 包括 车辆 识别 档案管理 车务 管理 费用 管理 车辆调度 自助 用车 维修保养 明细 报表 汇总 报表 基础 信息 系统管理 功能
0,分布式文件系统 GlusterFS 架构 性能优化 研究,分布式文件系统 相关 研究 GlusterFS 整体 架构 功能
1,车辆 识别 车辆 信息管理系统 设计 实现,车辆 管理系统 应用 杭州 思必达 企业 能够 有效 规范 车辆 管理系统 加强 车辆调度 能力 提升 车辆管理 水平 车辆管理 规范化 科学化 方向 发展 ； 车辆管理 数据 进行 积累 统计和 分析 车辆管理 企业管理 提供 决策 支持
0,分布式文件系统 GlusterFS 架构 性能优化 研究,包括 分布式文件系统 发展 现状 几种 分布式文件系统 对比 研究 分布式文件系统 桌面虚拟化 应用 GlusterFS 系统 功能 架构
1,达州 职业 技术 学院 网上 考试系统 设计 实现,网络 考试系统 （ OES ） 采用 MVC 三层结构 模式 Web应用 框架结构 JavaBean 模型 （ Model M ） JSP 视图 （ View V ） Servlet 控制器 （ Controller C ） 主要 实践 系统 维护性 扩展性 多人协作 开发 逻辑 层 显示 层 进行 分开 使 系统 整体 性能 得到 提升
0,分布式文件系统 GlusterFS 架构 性能优化 研究,GlusterFS 优化 方向 分析
1,达州 职业 技术 学院 网上 考试系统 设计 实现,网络 考试系统 选取 Browser Server开发 结构 利用 Java程序设计 语言 设计基础 采用 现在 比较 流行 Web应用 服务器 Tomcat WEB服务器 利用 JavaServerPages Html 技术
0,分布式文件系统 GlusterFS 架构 性能优化 研究,研究 算法 流程 可靠性 集群 特点 优势 分析 加密 功能 性能优化 方向 研究 优化 方案
1,达州 职业 技术 学院 网上 考试系统 设计 实现,本文 介绍 动态网页 程序开发 数据访问 技术 基础 上 说明 网络 考试系统 设计规划 实现 办法 论述 网络 考试系统 使用 开发工具 相关 技术支持 深刻 解析 系统 结构
0,分布式文件系统 GlusterFS 架构 性能优化 研究,再次 GlusterFS 加密 功能 优化 实现
1,达州 职业 技术 学院 网上 考试系统 设计 实现,最终 讨论 M V C 三层结构 模式 下 开发 Web应用 框架 模型 阐述 网络 考试系统 设计思想 详细 讨论 数据库连接池 输入 数据验证 机组 卷 算法 试卷 存储 中断 恢复 关键技术 问题 实现 讨论 系统 安全性 测试策略
0,分布式文件系统 GlusterFS 架构 性能优化 研究,主要 阐述 ROT13 功能模块 加密 思想 采用 密管 系统 加密 卡 替换 原有 加密 功能模块
1,达州 职业 技术 学院 网上 考试系统 设计 实现,测试 本文 成功 实现 一款 功能 较为 完整 运行速度 快 资源 开销 较小 适合 高校 用户 群体 推广 使用 网上 考试系统 成功 地将 系统部署 服务器 上 取得 较好 测试 效果
0,分布式文件系统 GlusterFS 架构 性能优化 研究,包括 预读 缓存 合并 IO 口 操作 条带 化 多线程技术 优化 缓存 优先级 算法 使用 重要 优化 方法
1,重金属 污染 土壤 修复 技术 修复 实践 黄益宗,作者 结合 多年 工作 经验 综述 近年来 国内外 重金属 污染 土壤 修复 技术 研究进展 包括 物理 化学 修复 技术 生物 修复 技术 农业 生态 修复 技术 每种 技术 基本 修复 原理 技术 特点 应用范围 进行 讨论
0,分布式文件系统 GlusterFS 架构 性能优化 研究,最后 搭建 实验 环境 测试 验证 优化 方案 正确性 完成 系统 测试
1,重金属 污染 土壤 修复 技术 修复 实践 黄益宗,国内外 典型 重金属 污染 土壤 修复 工程实践 进行 介绍 以期 重金属 污染 土壤 修复 提供 借鉴 参考
0,分布式文件系统 GlusterFS 架构 性能优化 研究,GlusterFS 文件系统 性能测试 指标 主要 读写 速度 进行 对比
1,铂 亚 集团 人力资源管理 系统 设计 实现,本次 系统设计 过程 当中 铂 亚 集团 人力资源部 进行 深入 了解 后 进行 简单 分析 决定 使用 当今 非常 广泛 流行 Web 浏览 方式 普遍 通俗 型 组织 人力资源管理 体系 展示 使用者 使用者 供应 一个 非常 方便 平面 操纵 模型
0,分布式文件系统 GlusterFS 架构 性能优化 研究,本文 主要 研究 分布式文件系统 GlusterFS 实现 方法 包括 架构 原理 分析 相关 优化 性能 策略
